image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648646/books/Humour/0000018.jpg","How Proust Can Change Your Life","Alain de Botton","Paperback","4.0","6.49","$","11.4","9780330354912","Humour","dataset/Humour/0000018.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648647/books/Humour/0000019.jpg","Wreck This Journal Everywhere","Keri Smith","Paperback","4.0","5.83","$","7.8","9781846148583","Humour","dataset/Humour/0000019.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648648/books/Humour/0000020.jpg","Moab Is My Washpot","Stephen Fry","Paperback","4.0","5.99","$","12.9","9780099457046","Humour","dataset/Humour/0000020.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648649/books/Mind-Body-Spirit/0000001.jpg","Milk and Honey","Rupi Kaur","Paperback","4.0","8.18","$","15.0","9781449474256","Mind-Body-Spirit","dataset/Mind-Body-Spirit/0000001.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648650/books/Mind-Body-Spirit/0000002.jpg","The Power of Now","Eckhart Tolle","Paperback","4.0","8.2","$","13.9","9780340733509","Mind-Body-Spirit","dataset/Mind-Body-Spirit/0000002.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648651/books/Mind-Body-Spirit/0000003.jpg","The Happiness Trap","Russ Harris","Paperback","4.0","8.34","$","13.9","9781845298258","Mind-Body-Spirit","dataset/Mind-Body-Spirit/0000003.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648653/books/Mind-Body-Spirit/0000004.jpg","Gifts Of Imperfection, The:","Brene Brown","Paperback","4.0","11.8","$","14.9","9781592858491","Mind-Body-Spirit","dataset/Mind-Body-Spirit/0000004.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648654/books/Mind-Body-Spirit/0000005.jpg","Man's Search For Meaning","Viktor E. Frankl","Paperback","4.5","9.66","$","","9781846041242","Mind-Body-Spirit","dataset/Mind-Body-Spirit/0000005.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648656/books/Mind-Body-Spirit/0000006.jpg","The Body Keeps the Score","Bessel van der Kolk","Paperback","4.5","10.99","$","13.9","9780141978611","Mind-Body-Spirit","dataset/Mind-Body-Spirit/0000006.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648657/books/Mind-Body-Spirit/0000007.jpg","The Four Agreements","Don Miguel Ruiz","Paperback","4.0","9.45","$","13.9","9781878424310","Mind-Body-Spirit","dataset/Mind-Body-Spirit/0000007.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648658/books/Mind-Body-Spirit/0000008.jpg","The Little Book of Mindfulness","Dr. Patrizia Collard","Paperback","4.0","5.88","$","8.8","9781856753531","Mind-Body-Spirit","dataset/Mind-Body-Spirit/0000008.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648659/books/Mind-Body-Spirit/0000009.jpg","The Untethered Soul","Michael A. Singer","Paperback","4.0","10.46","$","","9781572245372","Mind-Body-Spirit","dataset/Mind-Body-Spirit/0000009.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648660/books/Mind-Body-Spirit/0000010.jpg","The Secret","Rhonda Byrne","Hardback","3.5","15.02","$","18.0","9781847370297","Mind-Body-Spirit","dataset/Mind-Body-Spirit/0000010.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648661/books/Mind-Body-Spirit/0000011.jpg","A New Earth","Eckhart Tolle","Paperback","4.0","9.72","$","11.4","9780141039411","Mind-Body-Spirit","dataset/Mind-Body-Spirit/0000011.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648662/books/Mind-Body-Spirit/0000012.jpg","Women Who Run with Wolves","Clarissa Pinkola Estes","Paperback","4.0","8.97","$","9.3","9780345409874","Mind-Body-Spirit","dataset/Mind-Body-Spirit/0000012.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648663/books/Mind-Body-Spirit/0000013.jpg","The Miracle Of Mindfulness","Thich Nhat Hanh","Paperback","4.0","8.66","$","11.4","9781846041068","Mind-Body-Spirit","dataset/Mind-Body-Spirit/0000013.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648664/books/Mind-Body-Spirit/0000014.jpg","The Mindfulness Colouring Book","Emma Farrarons","Paperback","4.0","6.8","$","10.5","9780752265629","Mind-Body-Spirit","dataset/Mind-Body-Spirit/0000014.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648665/books/Mind-Body-Spirit/0000015.jpg","Reinventing Your Life","Jeffrey E. Young","Paperback","4.0","13.78","$","25.95","9780452272040","Mind-Body-Spirit","dataset/Mind-Body-Spirit/0000015.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648666/books/Mind-Body-Spirit/0000016.jpg","Can't Hurt Me","David Goggins","Paperback","4.5","19.37","$","","9781544512273","Mind-Body-Spirit","dataset/Mind-Body-Spirit/0000016.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648668/books/Mind-Body-Spirit/0000017.jpg","Medical Medium Liver Rescue","Anthony William","Hardback","4.0","23.76","$","32.5","9781401954406","Mind-Body-Spirit","dataset/Mind-Body-Spirit/0000017.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648669/books/Mind-Body-Spirit/0000018.jpg","The Daily Stoic","Ryan Holiday","Paperback","4.5","10.61","$","13.9","9781781257654","Mind-Body-Spirit","dataset/Mind-Body-Spirit/0000018.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648670/books/Mind-Body-Spirit/0000019.jpg","Mindfulness","J. Mark G. Williams","Paperback","4.0","12.72","$","18.0","9780749953089","Mind-Body-Spirit","dataset/Mind-Body-Spirit/0000019.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648671/books/Mind-Body-Spirit/0000020.jpg","Medical Medium","Anthony William","Paperback","4.0","13.44","$","16.0","9781781805367","Mind-Body-Spirit","dataset/Mind-Body-Spirit/0000020.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648672/books/Natural-History/0000001.jpg","A Street Cat Named Bob","James Bowen","Paperback","4.0","7.52","$","11.5","9781444737110","Natural-History","dataset/Natural-History/0000001.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648673/books/Natural-History/0000002.jpg","The Salt Path","Raynor Winn","Paperback","4.0","9.53","$","12.9","9781405937184","Natural-History","dataset/Natural-History/0000002.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648674/books/Natural-History/0000003.jpg","Walden: Or, Life in the Woods","Henry David Thoreau","Paperback","4.0","5.14","$","","9780486284958","Natural-History","dataset/Natural-History/0000003.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648676/books/Natural-History/0000004.jpg","The Hidden Life of Trees","Peter Wohlleben","Paperback","4.0","9.62","$","12.9","9780008218430","Natural-History","dataset/Natural-History/0000004.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648678/books/Natural-History/0000005.jpg","Into Thin Air","Jon Krakauer","Paperback","4.0","8.49","$","12.4","9781447200185","Natural-History","dataset/Natural-History/0000005.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648679/books/Natural-History/0000006.jpg","The Overstory","Richard Powers","Paperback","4.0","11.33","$","11.5","9781784708245","Natural-History","dataset/Natural-History/0000006.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648680/books/Natural-History/0000007.jpg","The Shepherd's Life","James Rebanks","Paperback","4.0","9.73","$","12.9","9780141979366","Natural-History","dataset/Natural-History/0000007.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648681/books/Natural-History/0000008.jpg","Lost Ocean","Johanna Basford","Paperback","4.5","12.39","$","","9780753557150","Natural-History","dataset/Natural-History/0000008.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648682/books/Natural-History/0000009.jpg","The Hidden Life of Trees","Peter Wohlleben","Hardback","4.0","16.53","$","18.99","9781771642484","Natural-History","dataset/Natural-History/0000009.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648683/books/Natural-History/0000010.jpg","H is for Hawk","Helen Macdonald","Paperback","3.5","10.14","$","11.4","9780099575450","Natural-History","dataset/Natural-History/0000010.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648684/books/Natural-History/0000011.jpg","Creative Haven Creative Cats Coloring Book","Marjorie Sarnat","Paperback","4.5","5.22","$","","9780486789644","Natural-History","dataset/Natural-History/0000011.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648685/books/Natural-History/0000012.jpg","All Cats Have Asperger Syndrome","Kathy Hoopmann","Hardback","4.0","13.66","$","","9781843104810","Natural-History","dataset/Natural-History/0000012.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648686/books/Natural-History/0000013.jpg","The Corfu Trilogy","Gerald Durrell","Paperback","4.5","15.8","$","18.0","9780141028415","Natural-History","dataset/Natural-History/0000013.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648688/books/Natural-History/0000014.jpg","The Magic of Reality","Richard Dawkins","Paperback","4.0","5.98","$","11.4","9780552778053","Natural-History","dataset/Natural-History/0000014.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648689/books/Natural-History/0000015.jpg","An Astronaut's Guide to Life on Earth","Chris Hadfield","Paperback","4.0","7.75","$","11.5","9781447259947","Natural-History","dataset/Natural-History/0000015.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648690/books/Natural-History/0000016.jpg","How to Raise the Perfect Dog","Cesar Millan","Paperback","3.5","10.19","$","16.0","9780340993071","Natural-History","dataset/Natural-History/0000016.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648691/books/Natural-History/0000017.jpg","Don't Shoot the Dog!","Karen Pryor","Paperback","4.5","8.11","$","10.3","9781860542381","Natural-History","dataset/Natural-History/0000017.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648692/books/Natural-History/0000018.jpg","How it Works: The Cat","Jason Hazeley","Hardback","4.0","7.07","$","8.8","9780718184339","Natural-History","dataset/Natural-History/0000018.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648693/books/Natural-History/0000019.jpg","Grief is the Thing with Feathers","Max Porter","Paperback","4.0","8.17","$","9.5","9780571327232","Natural-History","dataset/Natural-History/0000019.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648695/books/Natural-History/0000020.jpg","Pale Blue Dot: a Vision of the Human Future in Space","Carl Sagan","Paperback","4.5","15.51","$","15.99","9780345376596","Natural-History","dataset/Natural-History/0000020.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648696/books/Personal-Development/0000001.jpg","The Barefoot Investor","Scott Pape","Paperback","4.5","14.06","$","17.6","9780730324218","Personal-Development","dataset/Personal-Development/0000001.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648697/books/Personal-Development/0000002.jpg","The Power of Now","Eckhart Tolle","Paperback","4.0","8.2","$","13.9","9780340733509","Personal-Development","dataset/Personal-Development/0000002.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648698/books/Personal-Development/0000003.jpg","The Subtle Art of Not Giving a F*ck","Mark Manson","Hardback","4.0","15.8","$","25.2","9780062457714","Personal-Development","dataset/Personal-Development/0000003.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648699/books/Personal-Development/0000004.jpg","How to Win Friends and Influence People","Dale Carnegie","Paperback","4.0","8.3","$","9.5","9781439199190","Personal-Development","dataset/Personal-Development/0000004.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648700/books/Personal-Development/0000005.jpg","Thinking, Fast and Slow","Daniel Kahneman","Paperback","4.0","11.5","$","15.0","9780141033570","Personal-Development","dataset/Personal-Development/0000005.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648702/books/Personal-Development/0000006.jpg","Start With Why","Simon Sinek","Paperback","4.0","8.9","$","12.4","9780241958223","Personal-Development","dataset/Personal-Development/0000006.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648703/books/Personal-Development/0000007.jpg","The Happiness Trap","Russ Harris","Paperback","4.0","8.34","$","13.9","9781845298258","Personal-Development","dataset/Personal-Development/0000007.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648704/books/Personal-Development/0000008.jpg","The Subtle Art of Not Giving a F*ck","Mark Manson","Paperback","4.0","14.15","$","18.0","9780062641540","Personal-Development","dataset/Personal-Development/0000008.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648705/books/Personal-Development/0000009.jpg","Lost Connections","Johann Hari","Paperback","4.5","8.53","$","11.5","9781408878729","Personal-Development","dataset/Personal-Development/0000009.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648707/books/Personal-Development/0000010.jpg","Gifts Of Imperfection, The:","Brene Brown","Paperback","4.0","11.8","$","14.9","9781592858491","Personal-Development","dataset/Personal-Development/0000010.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648708/books/Personal-Development/0000011.jpg","Man's Search For Meaning","Viktor E. Frankl","Paperback","4.5","9.66","$","","9781846041242","Personal-Development","dataset/Personal-Development/0000011.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648709/books/Personal-Development/0000012.jpg","The Life-Changing Magic of Tidying Up","Marie Kondo","Hardback","4.0","13.55","$","21.6","9781607747307","Personal-Development","dataset/Personal-Development/0000012.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648710/books/Personal-Development/0000013.jpg","The Body Keeps the Score","Bessel van der Kolk","Paperback","4.5","10.99","$","13.9","9780141978611","Personal-Development","dataset/Personal-Development/0000013.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648712/books/Personal-Development/0000014.jpg","Daring Greatly","Brene Brown","Paperback","4.5","9.6","$","12.4","9780241257401","Personal-Development","dataset/Personal-Development/0000014.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648713/books/Personal-Development/0000015.jpg","The Intelligent Investor","Benjamin Graham","Paperback","4.0","15.99","$","25.2","9780060555665","Personal-Development","dataset/Personal-Development/0000015.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648715/books/Personal-Development/0000016.jpg","The Four Agreements","Don Miguel Ruiz","Paperback","4.0","9.45","$","13.9","9781878424310","Personal-Development","dataset/Personal-Development/0000016.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648717/books/Personal-Development/0000017.jpg","The Man Who Mistook His Wife for a Hat","Oliver Sacks","Paperback","4.0","5.92","$","14.8","9780330523622","Personal-Development","dataset/Personal-Development/0000017.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648718/books/Personal-Development/0000018.jpg","Dare to Lead","Brene Brown","Paperback","4.0","13.09","$","16.0","9781785042140","Personal-Development","dataset/Personal-Development/0000018.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648719/books/Personal-Development/0000019.jpg","The Little Book of Mindfulness","Dr. Patrizia Collard","Paperback","4.0","5.88","$","8.8","9781856753531","Personal-Development","dataset/Personal-Development/0000019.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648720/books/Personal-Development/0000020.jpg","Quiet","Susan Cain","Paperback","4.0","9.79","$","12.4","9780141029191","Personal-Development","dataset/Personal-Development/0000020.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648721/books/Poetry-Drama/0000001.jpg","Milk and Honey","Rupi Kaur","Paperback","4.0","8.18","$","15.0","9781449474256","Poetry-Drama","dataset/Poetry-Drama/0000001.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648722/books/Poetry-Drama/0000002.jpg","Harry Potter and the Cursed Child - Parts I & II","J. K. Rowling","Hardback","3.5","15.43","$","26.3","9780751565355","Poetry-Drama","dataset/Poetry-Drama/0000002.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648723/books/Poetry-Drama/0000003.jpg","Wonder","R. J. Palacio","Paperback","4.5","8.32","$","8.8","9780552565974","Poetry-Drama","dataset/Poetry-Drama/0000003.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648724/books/Poetry-Drama/0000004.jpg","The Day the Crayons Quit","Drew Daywalt","Paperback","4.5","9.5","$","12.9","9780007513765","Poetry-Drama","dataset/Poetry-Drama/0000004.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648725/books/Poetry-Drama/0000005.jpg","Normal People","Sally Rooney","Paperback","4.0","8.93","$","10.5","9780571334650","Poetry-Drama","dataset/Poetry-Drama/0000005.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648726/books/Poetry-Drama/0000006.jpg","Lost Connections","Johann Hari","Paperback","4.5","8.53","$","11.5","9781408878729","Poetry-Drama","dataset/Poetry-Drama/0000006.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648728/books/Poetry-Drama/0000007.jpg","Man's Search For Meaning","Viktor E. Frankl","Paperback","4.5","9.66","$","","9781846041242","Poetry-Drama","dataset/Poetry-Drama/0000007.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648729/books/Poetry-Drama/0000008.jpg","Harry Potter and the Philosopher's Stone","J. K. Rowling","Hardback","4.5","30.91","$","38.6","9781408845646","Poetry-Drama","dataset/Poetry-Drama/0000008.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648730/books/Poetry-Drama/0000009.jpg","The Sun and Her Flowers","Rupi Kaur","Paperback","4.0","10.76","$","17.0","9781471165825","Poetry-Drama","dataset/Poetry-Drama/0000009.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648731/books/Poetry-Drama/0000010.jpg","The Man Who Mistook His Wife for a Hat","Oliver Sacks","Paperback","4.0","5.92","$","14.8","9780330523622","Poetry-Drama","dataset/Poetry-Drama/0000010.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648732/books/Poetry-Drama/0000011.jpg","Where The Wild Things Are","Maurice Sendak","Paperback","4.0","8.29","$","8.8","9780099408390","Poetry-Drama","dataset/Poetry-Drama/0000011.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648733/books/Poetry-Drama/0000012.jpg","Fantastic Beasts and Where to Find Them","J. K. Rowling","Hardback","4.5","11.05","$","21.5","9781408708989","Poetry-Drama","dataset/Poetry-Drama/0000012.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648734/books/Poetry-Drama/0000013.jpg","Harry Potter and the Philosopher's Stone","J. K. Rowling","Paperback","4.5","8.13","$","10.3","9781408855652","Poetry-Drama","dataset/Poetry-Drama/0000013.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648735/books/Poetry-Drama/0000014.jpg","Mythos","Stephen Fry","Paperback","4.0","9.93","$","11.5","9781405934138","Poetry-Drama","dataset/Poetry-Drama/0000014.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648736/books/Poetry-Drama/0000015.jpg","21 Lessons for the 21st Century","Yuval Noah Harari","Paperback","4.0","19.07","$","19.1","9781787330870","Poetry-Drama","dataset/Poetry-Drama/0000015.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648738/books/Poetry-Drama/0000016.jpg","Women Who Run with Wolves","Clarissa Pinkola Estes","Paperback","4.0","8.97","$","9.3","9780345409874","Poetry-Drama","dataset/Poetry-Drama/0000016.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648739/books/Poetry-Drama/0000017.jpg","What I Know for Sure","Oprah Winfrey","Hardback","4.0","11.1","$","20.1","9781447277668","Poetry-Drama","dataset/Poetry-Drama/0000017.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648740/books/Poetry-Drama/0000018.jpg","We Should All Be Feminists","Chimamanda Ngozi Adichie","Paperback","4.5","4.88","$","6.2","9780008115272","Poetry-Drama","dataset/Poetry-Drama/0000018.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648741/books/Poetry-Drama/0000019.jpg","On Writing","Stephen King","Paperback","4.5","8.67","$","12.4","9781444723250","Poetry-Drama","dataset/Poetry-Drama/0000019.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648742/books/Poetry-Drama/0000020.jpg","The Very Hungry Caterpillar","Eric Carle","Paperback","4.5","7.29","$","8.8","9780140569322","Poetry-Drama","dataset/Poetry-Drama/0000020.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648744/books/Reference/0000001.jpg","The Definitive Book of Body Language","Allan Pease","Paperback","4.0","5.63","$","11.4","9781409168508","Reference","dataset/Reference/0000001.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648745/books/Reference/0000002.jpg","The Tipping Point","Malcolm Gladwell","Paperback","4.0","7.55","$","8.8","9780316679077","Reference","dataset/Reference/0000002.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648746/books/Reference/0000003.jpg","The Jolly Christmas Postman","Allan Ahlberg","Hardback","4.5","13.81","$","16.0","9780141340111","Reference","dataset/Reference/0000003.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648748/books/Reference/0000004.jpg","The Flavour Thesaurus","Niki Segnit","Hardback","4.0","18.68","$","25.2","9780747599777","Reference","dataset/Reference/0000004.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648750/books/Reference/0000005.jpg","Nudge","Richard H. Thaler","Paperback","4.0","9.73","$","12.4","9780141040011","Reference","dataset/Reference/0000005.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648751/books/Reference/0000006.jpg","Harry Potter - A History of Magic","British Library","Hardback","4.0","30.92","$","37.6","9781408890769","Reference","dataset/Reference/0000006.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648752/books/Reference/0000007.jpg","Nonviolent Communication 3rd Ed","Marshall B. Rosenberg","Paperback","4.5","15.03","$","19.1","9781892005281","Reference","dataset/Reference/0000007.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648753/books/Reference/0000008.jpg","Politics and the English Language","George Orwell","Paperback","4.5","2.81","$","","9780141393063","Reference","dataset/Reference/0000008.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648754/books/Reference/0000009.jpg","The Black Swan","Nassim Nicholas Taleb","Paperback","4.0","10.72","$","11.4","9780141034591","Reference","dataset/Reference/0000009.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648755/books/Reference/0000010.jpg","Orientalism","Edward W. Said","Paperback","4.0","10.96","$","13.9","9780141187426","Reference","dataset/Reference/0000010.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648757/books/Reference/0000011.jpg","Superintelligence","Nick Bostrom","Paperback","4.0","9.93","$","12.4","9780198739838","Reference","dataset/Reference/0000011.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648758/books/Reference/0000012.jpg","Salt, Fat, Acid, Heat","Samin Nosrat","Hardback","4.5","26.59","$","37.6","9781476753836","Reference","dataset/Reference/0000012.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648759/books/Reference/0000013.jpg","Nudge","Richard H. Thaler","Paperback","4.0","11.7","$","13.0","9780143115267","Reference","dataset/Reference/0000013.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648760/books/Reference/0000014.jpg","Is it Just Me?","Miranda Hart","Paperback","4.0","8.35","$","12.9","9781444734164","Reference","dataset/Reference/0000014.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648761/books/Reference/0000015.jpg","Guinness World Records 2019","Guinness World Records","Hardback","4.5","27.98","$","","9781912286461","Reference","dataset/Reference/0000015.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648762/books/Reference/0000016.jpg","Lonely Planet's Ultimate Travelist","Lonely Planet","Hardback","4.5","25.55","$","","9781743607473","Reference","dataset/Reference/0000016.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648764/books/Reference/0000017.jpg","An Indian Housewife's Recipe Book","Laxmi Khurana","Paperback","4.0","5.06","$","8.8","9780716020783","Reference","dataset/Reference/0000017.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648765/books/Reference/0000018.jpg","The Black Swan: Second Edition","Nassim Nicholas Taleb","Paperback","4.0","15.01","$","18.0","9780812973815","Reference","dataset/Reference/0000018.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648766/books/Reference/0000019.jpg","The Complete Book of Essential Oils and Aromatherapy, Revised and Expanded","Valerie Ann Worwood","Paperback","4.5","22.42","$","","9781577311393","Reference","dataset/Reference/0000019.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648768/books/Reference/0000020.jpg","Guinness World Records 2018","Guinness World Records","Hardback","4.5","11.98","$","","9781910561713","Reference","dataset/Reference/0000020.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648769/books/Religion/0000001.jpg","The Life-Changing Magic of Tidying Up","Marie Kondo","Hardback","4.0","13.55","$","21.6","9781607747307","Religion","dataset/Religion/0000001.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648770/books/Religion/0000002.jpg","Five Love Languages Revised Edition","Gary Chapman","Paperback","4.0","11.61","$","15.0","9780802412706","Religion","dataset/Religion/0000002.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648772/books/Religion/0000003.jpg","The Miracle Of Mindfulness","Thich Nhat Hanh","Paperback","4.0","8.66","$","11.4","9781846041068","Religion","dataset/Religion/0000003.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648773/books/Religion/0000004.jpg","Meditations","Marcus Aurelius","Paperback","4.0","4.57","$","11.4","9780753820162","Religion","dataset/Religion/0000004.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648774/books/Religion/0000005.jpg","Mere Christianity","C. S. Lewis","Paperback","4.5","8.71","$","11.4","9780007461219","Religion","dataset/Religion/0000005.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648776/books/Religion/0000006.jpg","The Art of Happiness","Dalai Lama XIV","Paperback","4.0","11.15","$","12.49","9780340750155","Religion","dataset/Religion/0000006.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648777/books/Religion/0000007.jpg","The Hero with a Thousand Faces","Joseph Campbell","Hardback","4.0","18.3","$","","9781577315933","Religion","dataset/Religion/0000007.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648778/books/Religion/0000008.jpg","The Book of Joy","Dalai Lama","Hardback","4.5","16.66","$","18.0","9781786330444","Religion","dataset/Religion/0000008.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648779/books/Religion/0000009.jpg","Proof of Heaven","Dr. Eben Alexander","Paperback","3.5","13.01","$","17.0","9781451695199","Religion","dataset/Religion/0000009.jpg"
"https://res.cloudinary.com/dwejbxhu7/image/upload/v1775648780/books/Religion/0000010.jpg","The Shack","William P. Young","Paperback","4.0","7.69","$","12.9","9780340979495","Religion","dataset/Religion/0000010.jpg"
